IDx,IDy,Posix,Posiy,accuracy
4,18,-0.714,-0.24,
4,19,-0.71,-0.1939999999999999,
4,20,-0.716,-0.122,
4,21,-0.718,-0.0819999999999999,
4,22,-0.718,-0.034,
4,23,-0.716,0.046,
4,24,-0.718,0.084,
4,25,-0.718,0.1299999999999999,
4,26,-0.72,0.1999999999999999,
4,27,-0.72,0.248,
4,28,-0.72,0.294,
4,29,-0.72,0.3620000000000001,
4,30,-0.72,0.4019999999999999,
4,31,-0.72,0.4519999999999999,
4,32,-0.718,0.512,
4,33,-0.718,0.546,
4,34,-0.726,0.5940000000000001,
4,35,-0.728,0.6439999999999999,
4,36,-0.726,0.6759999999999999,
4,37,-0.724,0.71,
4,38,-0.7268993839835729,0.7556468172484601,
4,39,-0.7268993839835729,0.7741273100616017,miss
4,40,-0.734,0.812,
4,41,-0.731006160164271,0.8459958932238194,
4,42,-0.73305954825462,0.8603696098562628,miss
4,43,-0.7361396303901437,0.8870636550308009,miss
4,44,-0.7340862422997947,0.9024640657084188,miss
5,0,-0.6817248459958932,-0.908624229979466,miss
5,1,-0.675564681724846,-0.8942505133470225,miss
5,2,-0.6765913757700206,-0.8747433264887063,miss
5,3,-0.677618069815195,-0.8521560574948666,
5,4,-0.677618069815195,-0.837782340862423,miss
5,5,-0.6759999999999999,-0.808,
5,6,-0.6759999999999999,-0.778,
5,7,-0.6759999999999999,-0.756,
5,8,-0.6719999999999999,-0.7,
5,9,-0.6739999999999999,-0.6679999999999999,
5,10,-0.6739999999999999,-0.638,
5,11,-0.6739999999999999,-0.5840000000000001,
5,12,-0.6679999999999999,-0.542,
5,13,-0.6739999999999999,-0.514,
5,14,-0.6699999999999999,-0.4439999999999999,
5,15,-0.6719999999999999,-0.4,
5,16,-0.6719999999999999,-0.358,
5,17,-0.6739999999999999,-0.284,
5,18,-0.6719999999999999,-0.24,
5,19,-0.6739999999999999,-0.1979999999999999,
5,20,-0.6779999999999999,-0.122,
5,21,-0.6759999999999999,-0.0799999999999999,
5,22,-0.6739999999999999,-0.034,
5,23,-0.6759999999999999,0.044,
5,24,-0.6759999999999999,0.082,
5,25,-0.6759999999999999,0.1299999999999999,
5,26,-0.6759999999999999,0.1979999999999999,
5,27,-0.6759999999999999,0.25,
5,28,-0.6779999999999999,0.296,
5,29,-0.6819999999999999,0.3560000000000001,
5,30,-0.6839999999999999,0.4079999999999999,
5,31,-0.6839999999999999,0.4519999999999999,
5,32,-0.6819999999999999,0.516,
5,33,-0.6839999999999999,0.552,
5,34,-0.6839999999999999,0.5960000000000001,
5,35,-0.6859999999999999,0.6499999999999999,
5,36,-0.688,0.6759999999999999,
5,37,-0.69,0.714,
5,38,-0.694,0.76,
5,39,-0.696,0.78,
5,40,-0.696,0.8160000000000001,
5,41,-0.6928289102202145,0.849802371541502,
5,42,-0.6973461321287409,0.865612648221344,
5,43,-0.6996047430830039,0.8893280632411067,
5,44,-0.6981519507186859,0.9024640657084188,miss
6,0,-0.6519507186858315,-0.9055441478439424,miss
6,1,-0.6498973305954825,-0.8901437371663244,miss
6,2,-0.6499153020892151,-0.8746470920383964,
6,3,-0.652,-0.862,
6,4,-0.652,-0.848,
6,5,-0.652,-0.81,
6,6,-0.646,-0.776,
6,7,-0.648,-0.75,
6,8,-0.646,-0.704,
6,9,-0.646,-0.6679999999999999,
6,10,-0.646,-0.64,
6,11,-0.64,-0.5780000000000001,
6,12,-0.642,-0.544,
6,13,-0.642,-0.512,
6,14,-0.642,-0.4459999999999999,
6,15,-0.64,-0.402,
6,16,-0.644,-0.36,
6,17,-0.648,-0.284,
6,18,-0.646,-0.238,
6,19,-0.648,-0.1939999999999999,
6,20,-0.642,-0.122,
6,21,-0.642,-0.0779999999999999,
6,22,-0.644,-0.036,
6,23,-0.642,0.046,
6,24,-0.644,0.086,
6,25,-0.644,0.1319999999999999,
6,26,-0.646,0.1999999999999999,
6,27,-0.646,0.246,
6,28,-0.646,0.294,
6,29,-0.648,0.3620000000000001,
6,30,-0.648,0.4099999999999999,
6,31,-0.648,0.4519999999999999,
6,32,-0.648,0.516,
6,33,-0.65,0.552,
6,34,-0.652,0.5940000000000001,
6,35,-0.656,0.6539999999999999,
6,36,-0.656,0.6799999999999999,
6,37,-0.656,0.712,
6,38,-0.6579999999999999,0.758,
6,39,-0.6619999999999999,0.788,
6,40,-0.6599999999999999,0.8220000000000001,
6,41,-0.6570841889117043,0.8511293634496919,
6,42,-0.6581108829568789,0.8624229979466118,
6,43,-0.662217659137577,0.8870636550308009,
6,44,-0.6673511293634498,0.9024640657084188,miss
7,0,-0.6252566735112937,-0.908624229979466,miss
7,1,-0.6170431211498973,-0.8942505133470225,miss
7,2,-0.6205533596837944,-0.8814229249011858,
7,3,-0.622,-0.86,
7,4,-0.62,-0.844,
7,5,-0.62,-0.804,
7,6,-0.616,-0.778,
7,7,-0.618,-0.75,
7,8,-0.616,-0.702,
7,9,-0.618,-0.6699999999999999,
7,10,-0.614,-0.64,
7,11,-0.608,-0.5740000000000001,
7,12,-0.61,-0.544,
7,13,-0.61,-0.508,
7,14,-0.61,-0.4499999999999999,
7,15,-0.614,-0.402,
7,16,-0.614,-0.36,
7,17,-0.614,-0.286,
7,18,-0.614,-0.236,
7,19,-0.614,-0.1919999999999999,
7,20,-0.614,-0.122,
7,21,-0.612,-0.0759999999999999,
7,22,-0.612,-0.036,
7,23,-0.618,0.042,
7,24,-0.616,0.086,
7,25,-0.618,0.1359999999999999,
7,26,-0.618,0.1999999999999999,
7,27,-0.62,0.25,
7,28,-0.618,0.296,
7,29,-0.622,0.3640000000000001,
7,30,-0.622,0.4079999999999999,
7,31,-0.624,0.4559999999999999,
7,32,-0.622,0.518,
7,33,-0.622,0.556,
7,34,-0.626,0.5940000000000001,
7,35,-0.628,0.6479999999999999,
7,36,-0.628,0.6799999999999999,
7,37,-0.628,0.718,
7,38,-0.63,0.762,
7,39,-0.634,0.784,
7,40,-0.638,0.8180000000000001,
7,41,-0.6406570841889117,0.853182751540041,
7,42,-0.6416837782340863,0.8665297741273101,
7,43,-0.6427104722792607,0.8870636550308009,
7,44,-0.6447638603696099,0.904517453798768,miss
8,0,-0.5790554414784395,-0.9055441478439424,miss
8,1,-0.5759753593429158,-0.8921971252566735,miss
8,2,-0.5749486652977412,-0.8788501026694046,miss
8,3,-0.5770020533880904,-0.86652977412731,miss
8,4,-0.5740000000000001,-0.844,
8,5,-0.5700000000000001,-0.806,
8,6,-0.5720000000000001,-0.778,
8,7,-0.5680000000000001,-0.75,
8,8,-0.5700000000000001,-0.704,
8,9,-0.5660000000000001,-0.6659999999999999,
8,10,-0.5700000000000001,-0.638,
8,11,-0.5700000000000001,-0.5800000000000001,
8,12,-0.5700000000000001,-0.544,
8,13,-0.5700000000000001,-0.504,
8,14,-0.5680000000000001,-0.4479999999999999,
8,15,-0.5680000000000001,-0.398,
8,16,-0.5680000000000001,-0.358,
8,17,-0.5680000000000001,-0.286,
8,18,-0.5680000000000001,-0.238,
8,19,-0.5700000000000001,-0.1899999999999999,
8,20,-0.5700000000000001,-0.122,
8,21,-0.5680000000000001,-0.0759999999999999,
8,22,-0.5700000000000001,-0.04,
8,23,-0.5700000000000001,0.044,
8,24,-0.5700000000000001,0.084,
8,25,-0.5740000000000001,0.1339999999999999,
8,26,-0.5740000000000001,0.1999999999999999,
8,27,-0.5760000000000001,0.25,
8,28,-0.5740000000000001,0.302,
8,29,-0.5740000000000001,0.3660000000000001,
8,30,-0.5780000000000001,0.4079999999999999,
8,31,-0.5780000000000001,0.4619999999999999,
8,32,-0.5800000000000001,0.522,
8,33,-0.5780000000000001,0.554,
8,34,-0.5800000000000001,0.5960000000000001,
8,35,-0.5840000000000001,0.6519999999999999,
8,36,-0.5860000000000001,0.6799999999999999,
8,37,-0.5860000000000001,0.72,
8,38,-0.5900000000000001,0.762,
8,39,-0.5900000000000001,0.78,
8,40,-0.594,0.8180000000000001,
8,41,-0.5965092402464065,0.8552361396303902,
8,42,-0.5985626283367557,0.8665297741273101,
8,43,-0.5995893223819302,0.891170431211499,miss
8,44,-0.5975359342915811,0.9034907597535936,miss
9,0,-0.5472279260780287,-0.9075975359342916,miss
9,1,-0.5451745379876797,-0.8942505133470225,miss
9,2,-0.5437605872388481,-0.8814229249011858,
9,3,-0.5420944558521561,-0.86652977412731,miss
9,4,-0.5403726708074534,-0.8407679277244495,
9,5,-0.54,-0.806,
9,6,-0.54,-0.78,
9,7,-0.538,-0.75,
9,8,-0.536,-0.704,
9,9,-0.536,-0.6699999999999999,
9,10,-0.538,-0.64,
9,11,-0.54,-0.5880000000000001,
9,12,-0.536,-0.538,
9,13,-0.538,-0.51,
9,14,-0.536,-0.4459999999999999,
9,15,-0.538,-0.4,
9,16,-0.536,-0.356,
9,17,-0.534,-0.284,
9,18,-0.534,-0.236,
9,19,-0.532,-0.1879999999999999,
9,20,-0.534,-0.12,
9,21,-0.536,-0.0779999999999999,
9,22,-0.534,-0.038,
9,23,-0.534,0.042,
9,24,-0.536,0.086,
9,25,-0.538,0.1359999999999999,
9,26,-0.536,0.2019999999999999,
9,27,-0.536,0.246,
9,28,-0.538,0.302,
9,29,-0.54,0.3660000000000001,
9,30,-0.54,0.4079999999999999,
9,31,-0.54,0.4599999999999999,
9,32,-0.544,0.522,
9,33,-0.544,0.556,
9,34,-0.548,0.6000000000000001,
9,35,-0.548,0.6519999999999999,
9,36,-0.552,0.6819999999999999,
9,37,-0.552,0.722,
9,38,-0.554,0.764,
9,39,-0.554,0.788,
9,40,-0.556,0.8220000000000001,
9,41,-0.5585215605749487,0.8552361396303902,
9,42,-0.5626283367556468,0.8706365503080082,
9,43,-0.5636550308008214,0.893223819301848,miss
9,44,-0.5657084188911704,0.9055441478439424,miss
10,0,-0.5133470225872689,-0.9065708418891172,miss
10,1,-0.5102669404517454,-0.893223819301848,miss
10,2,-0.5110107284020328,-0.8723884810841332,
10,3,-0.5098814229249011,-0.8610954263128177,
10,4,-0.5064935064935066,-0.8430265386787126,
10,5,-0.508,-0.806,
10,6,-0.508,-0.778,
10,7,-0.506,-0.75,
10,8,-0.506,-0.702,
10,9,-0.508,-0.6699999999999999,
10,10,-0.51,-0.644,
10,11,-0.512,-0.5800000000000001,
10,12,-0.51,-0.544,
10,13,-0.508,-0.508,
10,14,-0.506,-0.4419999999999999,
10,15,-0.504,-0.4,
10,16,-0.506,-0.35,
10,17,-0.502,-0.286,
10,18,-0.504,-0.236,
10,19,-0.506,-0.186,
10,20,-0.506,-0.118,
10,21,-0.508,-0.0779999999999999,
10,22,-0.502,-0.036,
10,23,-0.508,0.044,
10,24,-0.508,0.084,
10,25,-0.508,0.1379999999999999,
10,26,-0.51,0.2039999999999999,
10,27,-0.508,0.25,
10,28,-0.51,0.298,
10,29,-0.508,0.3680000000000001,
10,30,-0.51,0.4079999999999999,
10,31,-0.512,0.4579999999999999,
10,32,-0.512,0.52,
10,33,-0.514,0.554,
10,34,-0.516,0.6000000000000001,
10,35,-0.522,0.6559999999999999,
10,36,-0.524,0.6819999999999999,
10,37,-0.528,0.722,
10,38,-0.53,0.764,
10,39,-0.526,0.788,
10,40,-0.53,0.8240000000000001,
10,41,-0.5313382269904009,0.849802371541502,
10,42,-0.5335968379446641,0.865612648221344,
10,43,-0.5379876796714579,0.8963039014373717,miss
10,44,-0.5410677618069815,0.9075975359342916,miss
11,0,-0.4661190965092402,-0.908624229979466,miss
11,1,-0.4650924024640657,-0.8921971252566735,miss
11,2,-0.4613212874082439,-0.8735177865612649,
11,3,-0.4609856262833676,-0.8603696098562629,miss
11,4,-0.4568788501026694,-0.8470225872689938,miss
11,5,-0.4579999999999999,-0.806,
11,6,-0.4559999999999999,-0.778,
11,7,-0.4579999999999999,-0.752,
11,8,-0.4599999999999999,-0.706,
11,9,-0.4559999999999999,-0.6699999999999999,
11,10,-0.4579999999999999,-0.652,
11,11,-0.4539999999999999,-0.5800000000000001,
11,12,-0.4559999999999999,-0.544,
11,13,-0.4559999999999999,-0.508,
11,14,-0.4519999999999999,-0.4379999999999999,
11,15,-0.4499999999999999,-0.394,
11,16,-0.4499999999999999,-0.354,
11,17,-0.4539999999999999,-0.284,
11,18,-0.4519999999999999,-0.238,
11,19,-0.4559999999999999,-0.1899999999999999,
11,20,-0.4579999999999999,-0.118,
11,21,-0.4559999999999999,-0.0739999999999999,
11,22,-0.4599999999999999,-0.032,
11,23,-0.4559999999999999,0.044,
11,24,-0.4579999999999999,0.084,
11,25,-0.4579999999999999,0.1379999999999999,
11,26,-0.4599999999999999,0.2079999999999999,
11,27,-0.4639999999999999,0.252,
11,28,-0.4599999999999999,0.302,
11,29,-0.4599999999999999,0.3660000000000001,
11,30,-0.4619999999999999,0.4099999999999999,
11,31,-0.4619999999999999,0.4539999999999999,
11,32,-0.4639999999999999,0.52,
11,33,-0.4659999999999999,0.558,
11,34,-0.4659999999999999,0.6040000000000001,
11,35,-0.472,0.6519999999999999,
11,36,-0.472,0.6839999999999999,
11,37,-0.478,0.722,
11,38,-0.48,0.766,
11,39,-0.482,0.792,
11,40,-0.482,0.8260000000000001,
11,41,-0.4835728952772073,0.853182751540041,
11,42,-0.4856262833675564,0.8675564681724846,
11,43,-0.4907597535934291,0.8973305954825461,miss
11,44,-0.4948665297741272,0.9075975359342916,miss
12,0,-0.4373716632443531,-0.9106776180698152,miss
12,1,-0.4312114989733059,-0.8942505133470225,miss
12,2,-0.4330886504799548,-0.8735177865612649,
12,3,-0.4312114989733059,-0.8583162217659137,miss
12,4,-0.4297007340485601,-0.8441558441558441,
12,5,-0.43,-0.808,
12,6,-0.428,-0.78,
12,7,-0.428,-0.752,
12,8,-0.428,-0.702,
12,9,-0.43,-0.6759999999999999,
12,10,-0.426,-0.646,
12,11,-0.424,-0.5800000000000001,
12,12,-0.422,-0.542,
12,13,-0.42,-0.506,
12,14,-0.42,-0.4379999999999999,
12,15,-0.422,-0.396,
12,16,-0.424,-0.356,
12,17,-0.424,-0.286,
12,18,-0.424,-0.24,
12,19,-0.428,-0.1959999999999999,
12,20,-0.432,-0.1119999999999999,
12,21,-0.43,-0.0739999999999999,
12,22,-0.432,-0.032,
12,23,-0.428,0.044,
12,24,-0.424,0.086,
12,25,-0.43,0.1399999999999999,
12,26,-0.43,0.2039999999999999,
12,27,-0.43,0.252,
12,28,-0.43,0.306,
12,29,-0.432,0.3680000000000001,
12,30,-0.432,0.4119999999999999,
12,31,-0.432,0.4599999999999999,
12,32,-0.432,0.522,
12,33,-0.432,0.558,
12,34,-0.434,0.6020000000000001,
12,35,-0.4399999999999999,0.6559999999999999,
12,36,-0.4439999999999999,0.6859999999999999,
12,37,-0.4419999999999999,0.722,
12,38,-0.4459999999999999,0.772,
12,39,-0.4499999999999999,0.788,
12,40,-0.4499999999999999,0.8260000000000001,
12,41,-0.448665297741273,0.8562628336755647,
12,42,-0.4507186858316222,0.8685831622176592,
12,43,-0.4548254620123203,0.8963039014373717,miss
12,44,-0.4589322381930184,0.908624229979466,miss
13,0,-0.395277207392197,-0.908624229979466,miss
13,1,-0.3911704312114989,-0.8963039014373717,miss
13,2,-0.3946922642574816,-0.8791643139469226,
13,3,-0.3924336533032185,-0.8610954263128177,
13,4,-0.3924336533032185,-0.8396386222473179,
13,5,-0.392,-0.808,
13,6,-0.39,-0.776,
13,7,-0.392,-0.756,
13,8,-0.392,-0.702,
13,9,-0.394,-0.6739999999999999,
13,10,-0.392,-0.644,
13,11,-0.388,-0.5800000000000001,
13,12,-0.386,-0.544,
13,13,-0.382,-0.506,
13,14,-0.38,-0.4399999999999999,
13,15,-0.384,-0.398,
13,16,-0.384,-0.356,
13,17,-0.388,-0.286,
13,18,-0.386,-0.236,
13,19,-0.39,-0.1939999999999999,
13,20,-0.39,-0.118,
13,21,-0.39,-0.0699999999999999,
13,22,-0.388,-0.028,
13,23,-0.392,0.05,
13,24,-0.39,0.086,
13,25,-0.39,0.1399999999999999,
13,26,-0.394,0.2059999999999999,
13,27,-0.394,0.254,
13,28,-0.392,0.316,
13,29,-0.392,0.3680000000000001,
13,30,-0.396,0.4119999999999999,
13,31,-0.396,0.4619999999999999,
13,32,-0.398,0.522,
13,33,-0.398,0.552,
13,34,-0.4,0.6020000000000001,
13,35,-0.406,0.6519999999999999,
13,36,-0.408,0.6819999999999999,
13,37,-0.41,0.72,
13,38,-0.414,0.766,
13,39,-0.414,0.79,
13,40,-0.418,0.8280000000000001,
13,41,-0.42,0.8560000000000001,
13,42,-0.419917864476386,0.8696098562628336,
13,43,-0.4229979466119097,0.8942505133470227,miss
13,44,-0.4281314168377823,0.908624229979466,miss
14,0,-0.3408624229979465,-0.9075975359342916,miss
14,1,-0.3388090349075975,-0.8921971252566735,miss
14,2,-0.3427442123094297,-0.8746470920383964,
14,3,-0.3427442123094297,-0.859966120835686,
14,4,-0.3416149068322981,-0.8475437605872389,
14,5,-0.344,-0.806,
14,6,-0.344,-0.778,
14,7,-0.3419999999999999,-0.756,
14,8,-0.3419999999999999,-0.698,
14,9,-0.3399999999999999,-0.6719999999999999,
14,10,-0.3379999999999999,-0.642,
14,11,-0.3339999999999999,-0.5780000000000001,
14,12,-0.3339999999999999,-0.546,
14,13,-0.3339999999999999,-0.51,
14,14,-0.3299999999999999,-0.4379999999999999,
14,15,-0.3299999999999999,-0.398,
14,16,-0.3339999999999999,-0.356,
14,17,-0.3339999999999999,-0.284,
14,18,-0.3339999999999999,-0.238,
14,19,-0.3359999999999999,-0.1919999999999999,
14,20,-0.3359999999999999,-0.122,
14,21,-0.3379999999999999,-0.0699999999999999,
14,22,-0.3419999999999999,-0.024,
14,23,-0.3419999999999999,0.044,
14,24,-0.344,0.084,
14,25,-0.346,0.1419999999999999,
14,26,-0.344,0.2059999999999999,
14,27,-0.344,0.258,
14,28,-0.35,0.314,
14,29,-0.35,0.3700000000000001,
14,30,-0.344,0.4099999999999999,
14,31,-0.344,0.4639999999999999,
14,32,-0.346,0.522,
14,33,-0.348,0.558,
14,34,-0.352,0.6040000000000001,
14,35,-0.352,0.6539999999999999,
14,36,-0.356,0.6839999999999999,
14,37,-0.356,0.722,
14,38,-0.356,0.764,
14,39,-0.358,0.794,
14,40,-0.36,0.8340000000000001,
14,41,-0.3634496919917864,0.8542094455852156,
14,42,-0.364476386036961,0.8655030800821355,
14,43,-0.3675564681724845,0.8880903490759753,miss
14,44,-0.3706365503080082,0.904517453798768,miss
15,0,-0.3043478260869565,-0.9085262563523432,miss
15,1,-0.3043478260869565,-0.8994918125352908,miss
15,2,-0.305477131564088,-0.8746470920383964,
15,3,-0.3099943534726144,-0.859966120835686,
15,4,-0.3088650479954827,-0.8486730660643704,
15,5,-0.31,-0.804,
15,6,-0.308,-0.78,
15,7,-0.308,-0.758,
15,8,-0.306,-0.7,
15,9,-0.304,-0.6679999999999999,
15,10,-0.3,-0.638,
15,11,-0.296,-0.5760000000000001,
15,12,-0.296,-0.542,
15,13,-0.3,-0.508,
